Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:473.0	0.0168	0.9954	0.5597
Epoch:474.0	0.0245	0.9918	0.5522
Epoch:475.0	0.0210	0.9961	0.5560
Epoch:476.0	0.0191	0.9940	0.5371
Epoch:477.0	0.0184	0.9936	0.5811
Epoch:478.0	0.0219	0.9922	0.5522
Epoch:479.0	0.0179	0.9950	0.5572
Epoch:480.0	0.0152	0.9961	0.5597
Epoch:481.0	0.0162	0.9943	0.5623
Epoch:482.0	0.0171	0.9950	0.5447
Epoch:483.0	0.0181	0.9947	0.5560
Epoch:484.0	0.0221	0.9940	0.5296
Epoch:485.0	0.0179	0.9933	0.5484
Epoch:486.0	0.0108	0.9968	0.5535
Epoch:487.0	0.0108	0.9968	0.5736
Epoch:488.0	0.0181	0.9957	0.5635
Epoch:489.0	0.0128	0.9968	0.5497
Epoch:490.0	0.0178	0.9954	0.5597
Epoch:491.0	0.0167	0.9940	0.5585
Epoch:492.0	0.0121	0.9975	0.5635
Epoch:493.0	0.0133	0.9950	0.5547
Epoch:494.0	0.0128	0.9957	0.5635
Epoch:495.0	0.0191	0.9947	0.5610
Epoch:496.0	0.0112	0.9972	0.5434
Epoch:497.0	0.0124	0.9954	0.5509
Epoch:498.0	0.0175	0.9950	0.5484
Epoch:499.0	0.0138	0.9954	0.5585
Epoch:500.0	0.0146	0.9961	0.5711
Epoch:501.0	0.0172	0.9947	0.5786
Epoch:502.0	0.0117	0.9968	0.5535
Epoch:503.0	0.0117	0.9979	0.5572
Epoch:504.0	0.0209	0.9929	0.5623
Epoch:505.0	0.0110	0.9965	0.5472
Epoch:506.0	0.0159	0.9943	0.5686
Epoch:507.0	0.0173	0.9954	0.5635
Epoch:508.0	0.0203	0.9915	0.5472
Epoch:509.0	0.0165	0.9947	0.5698
Epoch:510.0	0.0168	0.9954	0.5623
Epoch:511.0	0.0165	0.9954	0.5585
Epoch:512.0	0.0148	0.9957	0.5409
Epoch:513.0	0.0122	0.9957	0.5597
Epoch:514.0	0.0197	0.9929	0.5799
Epoch:515.0	0.0199	0.9940	0.5648
Epoch:516.0	0.0172	0.9950	0.5497
Epoch:517.0	0.0140	0.9961	0.5597
Epoch:518.0	0.0125	0.9965	0.5447
Epoch:519.0	0.0107	0.9961	0.5623
Epoch:520.0	0.0169	0.9954	0.5774
Epoch:521.0	0.0123	0.9968	0.5748
Epoch:522.0	0.0192	0.9940	0.5421
Epoch:523.0	0.0136	0.9965	0.5547
Epoch:524.0	0.0195	0.9943	0.5774
Epoch:525.0	0.0098	0.9972	0.5572
Epoch:526.0	0.0096	0.9982	0.5585
Epoch:527.0	0.0157	0.9954	0.5597
Epoch:528.0	0.0161	0.9943	0.5635
Epoch:529.0	0.0188	0.9940	0.5698
Epoch:530.0	0.0188	0.9936	0.5723
Epoch:531.0	0.0148	0.9950	0.5623
Epoch:532.0	0.0164	0.9947	0.5824
Epoch:533.0	0.0130	0.9965	0.5547
Epoch:534.0	0.0129	0.9961	0.5774
Epoch:535.0	0.0133	0.9961	0.5434
Epoch:536.0	0.0167	0.9947	0.5723
Epoch:537.0	0.0179	0.9943	0.5472
Epoch:538.0	0.0144	0.9954	0.5686
Epoch:539.0	0.0172	0.9933	0.5774
Epoch:540.0	0.0169	0.9950	0.5547
Epoch:541.0	0.0167	0.9933	0.5597
Epoch:542.0	0.0159	0.9968	0.5736
Epoch:543.0	0.0131	0.9954	0.5547
Epoch:544.0	0.0140	0.9950	0.5509
Epoch:545.0	0.0130	0.9954	0.5597
Epoch:546.0	0.0110	0.9968	0.5635
Epoch:547.0	0.0117	0.9961	0.5509
Epoch:548.0	0.0169	0.9943	0.5635
Epoch:549.0	0.0164	0.9943	0.5434
Epoch:550.0	0.0189	0.9947	0.5409
Epoch:551.0	0.0128	0.9961	0.5623
Epoch:552.0	0.0146	0.9954	0.5660
Epoch:553.0	0.0167	0.9933	0.5623
Epoch:554.0	0.0143	0.9954	0.5547
Epoch:555.0	0.0149	0.9965	0.5585
