Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:433.0	1.2246	0.6606	0.4390
Epoch:434.0	1.2399	0.6518	0.4289
Epoch:435.0	1.2485	0.6557	0.4277
Epoch:436.0	1.2755	0.6507	0.4541
Epoch:437.0	1.2663	0.6542	0.4352
Epoch:438.0	1.2521	0.6596	0.4201
Epoch:439.0	1.2477	0.6564	0.4201
Epoch:440.0	1.2739	0.6574	0.4189
Epoch:441.0	1.2604	0.6684	0.4428
Epoch:442.0	1.2076	0.6681	0.4314
Epoch:443.0	1.2765	0.6503	0.4314
Epoch:444.0	1.2623	0.6670	0.4428
Epoch:445.0	1.2442	0.6603	0.4352
Epoch:446.0	1.2367	0.6723	0.4277
Epoch:447.0	1.2405	0.6681	0.4365
Epoch:448.0	1.2291	0.6656	0.4239
Epoch:449.0	1.2403	0.6574	0.4289
Epoch:450.0	1.2478	0.6631	0.4327
Epoch:451.0	1.2309	0.6674	0.4642
Epoch:452.0	1.2379	0.6571	0.4226
Epoch:453.0	1.2201	0.6589	0.4189
Epoch:454.0	1.2368	0.6674	0.4579
Epoch:455.0	1.3381	0.6610	0.4377
Epoch:456.0	1.2869	0.6695	0.4302
Epoch:457.0	1.2591	0.6510	0.4252
Epoch:458.0	1.2407	0.6660	0.4340
Epoch:459.0	1.2569	0.6528	0.4591
Epoch:460.0	1.2168	0.6684	0.4528
Epoch:461.0	1.2590	0.6624	0.4465
Epoch:462.0	1.2214	0.6681	0.4692
Epoch:463.0	1.2687	0.6702	0.4277
Epoch:464.0	1.2446	0.6642	0.4252
Epoch:465.0	1.1932	0.6684	0.4277
Epoch:466.0	1.2538	0.6645	0.4365
Epoch:467.0	1.1676	0.6752	0.4277
Epoch:468.0	1.2972	0.6652	0.4327
Epoch:469.0	1.2192	0.6514	0.4403
Epoch:470.0	1.2610	0.6723	0.4176
Epoch:471.0	1.2263	0.6557	0.4377
Epoch:472.0	1.2158	0.6610	0.4428
Epoch:473.0	1.1819	0.6841	0.4478
Epoch:474.0	1.2137	0.6674	0.4252
Epoch:475.0	1.2435	0.6606	0.4403
Epoch:476.0	1.2301	0.6624	0.4176
Epoch:477.0	1.2924	0.6489	0.4428
Epoch:478.0	1.1617	0.6784	0.4465
Epoch:479.0	1.2176	0.6674	0.4453
Epoch:480.0	1.2209	0.6674	0.4377
Epoch:481.0	1.2739	0.6581	0.4390
Epoch:482.0	1.2527	0.6550	0.4239
Epoch:483.0	1.2695	0.6606	0.4189
Epoch:484.0	1.1962	0.6695	0.4352
Epoch:485.0	1.2092	0.6589	0.4465
Epoch:486.0	1.2220	0.6713	0.4176
Epoch:487.0	1.4172	0.6667	0.4264
Epoch:488.0	1.1921	0.6674	0.4503
Epoch:489.0	1.1780	0.6727	0.4478
Epoch:490.0	1.2401	0.6674	0.4591
Epoch:491.0	1.2128	0.6684	0.4377
Epoch:492.0	1.2000	0.6713	0.4340
Epoch:493.0	1.2118	0.6635	0.4352
Epoch:494.0	1.1926	0.6699	0.4214
Epoch:495.0	1.2161	0.6738	0.4365
Epoch:496.0	1.1953	0.6741	0.4428
Epoch:497.0	1.2975	0.6652	0.4415
Epoch:498.0	1.1747	0.6731	0.4214
Epoch:499.0	1.2029	0.6574	0.4440
Epoch:500.0	1.1921	0.6745	0.4503
Epoch:501.0	1.2336	0.6624	0.4465
Epoch:502.0	1.2300	0.6571	0.4491
Epoch:503.0	1.2069	0.6787	0.4453
Epoch:504.0	1.2585	0.6699	0.4352
Epoch:505.0	1.2447	0.6713	0.4428
Epoch:506.0	1.1914	0.6752	0.4365
Epoch:507.0	1.2418	0.6731	0.4478
Epoch:508.0	1.1883	0.6677	0.4390
Epoch:509.0	1.2731	0.6723	0.4478
Epoch:510.0	1.1837	0.6635	0.4138
Epoch:511.0	1.1791	0.6812	0.4277
Epoch:512.0	1.2404	0.6770	0.4264
Epoch:513.0	1.1722	0.6755	0.4302
Epoch:514.0	1.1852	0.6713	0.4717
Epoch:515.0	1.1507	0.6791	0.4352
Epoch:516.0	1.1794	0.6741	0.4239
Epoch:517.0	1.2220	0.6642	0.4579
Epoch:518.0	1.2897	0.6741	0.4302
Epoch:519.0	1.1838	0.6777	0.4226
Epoch:520.0	1.2226	0.6621	0.4541
Epoch:521.0	1.2099	0.6532	0.4604
Epoch:522.0	1.2108	0.6791	0.4289
Epoch:523.0	1.2268	0.6773	0.4415
Epoch:524.0	1.2276	0.6670	0.4352
Epoch:525.0	1.1879	0.6667	0.4403
Epoch:526.0	1.2040	0.6812	0.4403
Epoch:527.0	1.1724	0.6681	0.4465
Epoch:528.0	1.1695	0.6798	0.4591
Epoch:529.0	1.2628	0.6706	0.4503
Epoch:530.0	1.2508	0.6667	0.4654
Epoch:531.0	1.1830	0.6794	0.4101
Epoch:532.0	1.1558	0.6766	0.4478
Epoch:533.0	1.1962	0.6656	0.4277
Epoch:534.0	1.1957	0.6826	0.4277
Epoch:535.0	1.2162	0.6819	0.4390
Epoch:536.0	1.2080	0.6791	0.4604
Epoch:537.0	1.2127	0.6748	0.4428
Epoch:538.0	1.2731	0.6727	0.4579
Epoch:539.0	1.1671	0.6692	0.4252
Epoch:540.0	1.1748	0.6773	0.4327
Epoch:541.0	1.1597	0.6759	0.4226
Epoch:542.0	1.2038	0.6734	0.4415
Epoch:543.0	1.1998	0.6780	0.4478
Epoch:544.0	1.2411	0.6770	0.4415
Epoch:545.0	1.1452	0.6844	0.4453
Epoch:546.0	1.1563	0.6748	0.4340
Epoch:547.0	1.1977	0.6865	0.4403
Epoch:548.0	1.1660	0.6748	0.4491
Epoch:549.0	1.1689	0.6731	0.4214
Epoch:550.0	1.1454	0.6922	0.4340
Epoch:551.0	1.1798	0.6777	0.4352
Epoch:552.0	1.1766	0.6642	0.4403
Epoch:553.0	1.2583	0.6816	0.4616
Epoch:554.0	1.1724	0.6745	0.4440
Epoch:555.0	1.1784	0.6777	0.4377
Epoch:556.0	1.1808	0.6763	0.4264
Epoch:557.0	1.2384	0.6759	0.4289
Epoch:558.0	1.1367	0.6809	0.4503
Epoch:559.0	1.1851	0.6738	0.4604
Epoch:560.0	1.2359	0.6777	0.4503
Epoch:561.0	1.1771	0.6688	0.4277
Epoch:562.0	1.1948	0.6748	0.4616
Epoch:563.0	1.1861	0.6603	0.4717
Epoch:564.0	1.1785	0.6770	0.4503
Epoch:565.0	1.1876	0.6738	0.4428
Epoch:566.0	1.1072	0.6865	0.4591
Epoch:567.0	1.2420	0.6865	0.4327
Epoch:568.0	1.1704	0.6773	0.4478
Epoch:569.0	1.1798	0.6763	0.4604
Epoch:570.0	1.2403	0.6794	0.4604
Epoch:571.0	1.1720	0.6706	0.4692
Epoch:572.0	1.2134	0.6748	0.4440
Epoch:573.0	1.1724	0.6766	0.4352
Epoch:574.0	1.1513	0.6823	0.4642
Epoch:575.0	1.2925	0.6780	0.4692
Epoch:576.0	1.1609	0.6837	0.4541
